C:\Users\User\Desktop\example.mxp
Segment	Ramp/Plateau	Ramp/Plateau #	Well	Dye	Cycle #	Fluorescence	Temperature
 1	P	 1	29	SyprO	 24	     7312	47.7
 1	P	 1	29	SyprO	 25	     7082	48.8
 1	P	 1	29	SyprO	 25	     7000	48.7
 1	P	 1	29	SyprO	 25	     6958	48.7
 1	P	 1	29	SyprO	 26	     6707	49.7
 1	P	 1	29	SyprO	 26	     6678	49.7
 1	P	 1	29	SyprO	 26	     6623	49.7
 1	P	 1	29	SyprO	 27	     6397	50.8
 1	P	 1	29	SyprO	 27	     6349	50.7
 1	P	 1	29	SyprO	 27	     6342	50.7
 1	P	 1	29	SyprO	 28	     6116	51.7
 1	P	 1	29	SyprO	 28	     6078	51.7
 1	P	 1	29	SyprO	 28	     6051	51.7
 1	P	 1	29	SyprO	 29	     5806	52.7
 1	P	 1	29	SyprO	 29	     5760	52.7
 1	P	 1	29	SyprO	 29	     5722	52.7
 1	P	 1	29	SyprO	 30	     5486	53.7
 1	P	 1	29	SyprO	 30	     5470	53.7
 1	P	 1	29	SyprO	 30	     5434	53.7
 1	P	 1	29	SyprO	 31	     5200	54.7
 1	P	 1	29	SyprO	 31	     5160	54.7
 1	P	 1	29	SyprO	 31	     5126	54.7
 1	P	 1	29	SyprO	 32	     4921	55.7
 1	P	 1	29	SyprO	 32	     4879	55.7
 1	P	 1	29	SyprO	 32	     4853	55.7
 1	P	 1	29	SyprO	 33	     4648	56.7
 1	P	 1	29	SyprO	 33	     4594	56.7
 1	P	 1	29	SyprO	 33	     4550	56.7
 1	P	 1	29	SyprO	 34	     4362	57.7
 1	P	 1	29	SyprO	 34	     4332	57.7
 1	P	 1	29	SyprO	 34	     4313	57.7
 1	P	 1	29	SyprO	 35	     4112	58.7
 1	P	 1	29	SyprO	 35	     4065	58.7
 1	P	 1	29	SyprO	 35	     4056	58.7
 1	P	 1	29	SyprO	 36	     3879	59.7
 1	P	 1	29	SyprO	 36	     3857	59.7
 1	P	 1	29	SyprO	 36	     3817	59.7
 1	P	 1	29	SyprO	 37	     3665	60.7
 1	P	 1	29	SyprO	 37	     3638	60.7
 1	P	 1	29	SyprO	 37	     3609	60.7
 1	P	 1	29	SyprO	 38	     3461	61.7
 1	P	 1	29	SyprO	 38	     3442	61.6
 1	P	 1	29	SyprO	 38	     3422	61.7
 1	P	 1	29	SyprO	 39	     3298	62.7
 1	P	 1	29	SyprO	 39	     3275	62.6
 1	P	 1	29	SyprO	 39	     3267	62.7
 1	P	 1	29	SyprO	 40	     3168	63.7
 1	P	 1	29	SyprO	 40	     3166	63.7
 1	P	 1	29	SyprO	 40	     3141	63.7
 1	P	 1	29	SyprO	 41	     3096	64.7
 1	P	 1	29	SyprO	 41	     3097	64.5
 1	P	 1	29	SyprO	 41	     3091	64.7
 1	P	 1	29	SyprO	 42	     3080	65.5
 1	P	 1	29	SyprO	 42	     3079	65.5
 1	P	 1	29	SyprO	 42	     3093	65.7
 1	P	 1	29	SyprO	 43	     3148	66.7
 1	P	 1	29	SyprO	 43	     3152	66.5
 1	P	 1	29	SyprO	 43	     3153	66.7
 1	P	 1	29	SyprO	 44	     3286	67.7
 1	P	 1	29	SyprO	 44	     3308	67.5
 1	P	 1	29	SyprO	 44	     3336	67.7
 1	P	 1	29	SyprO	 45	     3575	68.7
 1	P	 1	29	SyprO	 45	     3629	68.5
 1	P	 1	29	SyprO	 45	     3698	68.7
 1	P	 1	29	SyprO	 46	     4124	69.7
 1	P	 1	29	SyprO	 46	     4239	69.5
 1	P	 1	29	SyprO	 46	     4335	69.7
 1	P	 1	29	SyprO	 47	     5103	70.7
 1	P	 1	29	SyprO	 47	     5236	70.5
 1	P	 1	29	SyprO	 47	     5384	70.7
 1	P	 1	29	SyprO	 48	     6319	71.7
 1	P	 1	29	SyprO	 48	     6504	71.5
 1	P	 1	29	SyprO	 48	     6655	71.7
 1	P	 1	29	SyprO	 49	     7486	72.5
 1	P	 1	29	SyprO	 49	     7610	72.5
 1	P	 1	29	SyprO	 49	     7675	72.7
 1	P	 1	29	SyprO	 50	     8085	73.5
 1	P	 1	29	SyprO	 50	     8146	73.7
 1	P	 1	29	SyprO	 50	     8254	73.7
 1	P	 1	29	SyprO	 51	     8308	74.7
 1	P	 1	29	SyprO	 51	     8334	74.5
 1	P	 1	29	SyprO	 51	     8341	74.5
 1	P	 1	29	SyprO	 52	     8331	75.7
 1	P	 1	29	SyprO	 52	     8364	75.5
 1	P	 1	29	SyprO	 52	     8374	75.5
 1	P	 1	29	SyprO	 53	     8355	76.5
 1	P	 1	29	SyprO	 53	     8343	76.5
 1	P	 1	29	SyprO	 53	     8344	76.5
 1	P	 1	29	SyprO	 54	     8308	77.5
 1	P	 1	29	SyprO	 54	     8298	77.5
 1	P	 1	29	SyprO	 54	     8293	77.7
 1	P	 1	29	SyprO	 55	     8240	78.7
 1	P	 1	29	SyprO	 55	     8226	78.5
 1	P	 1	29	SyprO	 55	     8250	78.5
 1	P	 1	29	SyprO	 56	     8127	79.7
 1	P	 1	29	SyprO	 56	     8140	79.5
 1	P	 1	29	SyprO	 56	     8155	79.5
 1	P	 1	29	SyprO	 57	     8047	80.7
 1	P	 1	29	SyprO	 57	     8007	80.5
 1	P	 1	29	SyprO	 57	     7966	80.7
 1	P	 1	29	SyprO	 58	     7867	81.5
 1	P	 1	29	SyprO	 58	     7774	81.5
 1	P	 1	29	SyprO	 58	     7788	81.7
 1	P	 1	29	SyprO	 59	     7763	82.7
 1	P	 1	29	SyprO	 59	     7746	82.5
 1	P	 1	29	SyprO	 59	     7717	82.5
 1	P	 1	29	SyprO	 60	     7537	83.7
 1	P	 1	29	SyprO	 60	     7517	83.5
 1	P	 1	29	SyprO	 60	     7551	83.5
 1	P	 1	29	SyprO	 61	     7416	84.7
 1	P	 1	29	SyprO	 61	     7423	84.5
 1	P	 1	29	SyprO	 61	     7390	84.5
 1	P	 1	29	SyprO	 62	     7227	85.9
 1	P	 1	29	SyprO	 62	     7231	85.5
 1	P	 1	29	SyprO	 62	     7171	85.5
 1	P	 1	29	SyprO	 63	     6975	86.7
 1	P	 1	29	SyprO	 63	     6966	86.7
 1	P	 1	29	SyprO	 63	     7015	86.7
 1	P	 1	29	SyprO	 64	     6859	87.5
 1	P	 1	29	SyprO	 64	     6769	87.5
 1	P	 1	29	SyprO	 64	     6763	87.5
 1	P	 1	29	SyprO	 65	     6636	89.0
 1	P	 1	29	SyprO	 65	     6619	88.9
 1	P	 1	29	SyprO	 65	     6582	88.7
 1	P	 1	29	SyprO	 66	     6442	89.7
 1	P	 1	29	SyprO	 66	     6423	89.5
 1	P	 1	29	SyprO	 66	     6422	89.5
 1	P	 1	29	SyprO	 67	     6319	90.9
 1	P	 1	29	SyprO	 67	     6274	90.7
 1	P	 1	29	SyprO	 67	     6258	90.7
 1	P	 1	29	SyprO	 68	     6087	91.9
 1	P	 1	29	SyprO	 68	     6079	91.7
 1	P	 1	29	SyprO	 68	     6056	91.5
 1	P	 1	29	SyprO	 69	     6015	92.7
 1	P	 1	29	SyprO	 69	     6032	92.5
 1	P	 1	29	SyprO	 69	     6012	92.5
 1	P	 1	29	SyprO	 70	     5834	93.7
 1	P	 1	29	SyprO	 70	     5850	93.7
 1	P	 1	29	SyprO	 70	     5831	93.7
 1	P	 1	29	SyprO	 71	     5653	94.7
 1	P	 1	29	SyprO	 71	     5629	94.7
 1	P	 1	29	SyprO	 71	     5622	94.7
 1	P	 1	30	SyprO	  1	     2341	25.1
 1	P	 1	30	SyprO	  1	     2340	25.1
 1	P	 1	30	SyprO	  1	     2349	25.1
 1	P	 1	30	SyprO	  2	     2343	26.0
 1	P	 1	30	SyprO	  2	     2340	26.0
 1	P	 1	30	SyprO	  2	     2343	26.1
 1	P	 1	30	SyprO	  3	     2333	27.1
 1	P	 1	30	SyprO	  3	     2332	27.1
 1	P	 1	30	SyprO	  3	     2329	27.1
 1	P	 1	30	SyprO	  4	     2335	28.1
 1	P	 1	30	SyprO	  4	     2332	28.1
 1	P	 1	30	SyprO	  4	     2330	28.1
 1	P	 1	30	SyprO	  5	     2326	29.1
 1	P	 1	30	SyprO	  5	     2329	29.1
 1	P	 1	30	SyprO	  5	     2334	29.1
 1	P	 1	30	SyprO	  6	     2320	30.1
 1	P	 1	30	SyprO	  6	     2331	30.1
 1	P	 1	30	SyprO	  6	     2325	30.1
 1	P	 1	30	SyprO	  7	     2332	31.1
 1	P	 1	30	SyprO	  7	     2318	31.1
 1	P	 1	30	SyprO	  7	     2317	31.1
 1	P	 1	30	SyprO	  8	     2325	32.1
 1	P	 1	30	SyprO	  8	     2317	32.1
 1	P	 1	30	SyprO	  8	     2316	32.1
 1	P	 1	30	SyprO	  9	     2317	33.0
 1	P	 1	30	SyprO	  9	     2320	33.0
 1	P	 1	30	SyprO	  9	     2314	33.0
 1	P	 1	30	SyprO	 10	     2314	34.0
 1	P	 1	30	SyprO	 10	     2320	34.0
 1	P	 1	30	SyprO	 10	     2317	34.0
 1	P	 1	30	SyprO	 11	     2317	35.0
 1	P	 1	30	SyprO	 11	     2320	35.0
 1	P	 1	30	SyprO	 11	     2320	35.0
 1	P	 1	30	SyprO	 12	     2314	35.8
 1	P	 1	30	SyprO	 12	     2315	36.0
 1	P	 1	30	SyprO	 12	     2311	36.0
 1	P	 1	30	SyprO	 13	     2314	36.8
 1	P	 1	30	SyprO	 13	     2311	37.0
 1	P	 1	30	SyprO	 13	     2322	37.0
 1	P	 1	30	SyprO	 14	     2312	37.8
 1	P	 1	30	SyprO	 14	     2314	38.0
 1	P	 1	30	SyprO	 14	     2313	38.0
 1	P	 1	30	SyprO	 15	     2312	39.0
 1	P	 1	30	SyprO	 15	     2313	38.8
 1	P	 1	30	SyprO	 15	     2307	38.8
 1	P	 1	30	SyprO	 16	     2308	39.8
 1	P	 1	30	SyprO	 16	     2311	39.8
 1	P	 1	30	SyprO	 16	     2312	39.8
 1	P	 1	30	SyprO	 17	     2316	41.0
 1	P	 1	30	SyprO	 17	     2313	40.8
 1	P	 1	30	SyprO	 17	     2313	40.8
 1	P	 1	30	SyprO	 18	     2316	41.7
 1	P	 1	30	SyprO	 18	     2308	41.8
 1	P	 1	30	SyprO	 18	     2316	41.8
 1	P	 1	30	SyprO	 19	     2307	42.8
 1	P	 1	30	SyprO	 19	     2318	42.7
 1	P	 1	30	SyprO	 19	     2313	42.8
 1	P	 1	30	SyprO	 20	     2320	44.0
 1	P	 1	30	SyprO	 20	     2309	43.8
 1	P	 1	30	SyprO	 20	     2315	43.8
 1	P	 1	30	SyprO	 21	     2312	44.7
 1	P	 1	30	SyprO	 21	     2314	44.7
 1	P	 1	30	SyprO	 21	     2313	44.8
 1	P	 1	30	SyprO	 22	     2311	45.7
 1	P	 1	30	SyprO	 22	     2317	45.8
 1	P	 1	30	SyprO	 22	     2303	45.8
 1	P	 1	30	SyprO	 23	     2311	46.7
 1	P	 1	30	SyprO	 23	     2313	46.7
 1	P	 1	30	SyprO	 23	     2306	46.8
 1	P	 1	30	SyprO	 24	     2313	47.7
 1	P	 1	30	SyprO	 24	     2307	47.7
 1	P	 1	30	SyprO	 24	     2304	47.7
 1	P	 1	30	SyprO	 25	     2309	48.8
 1	P	 1	30	SyprO	 25	     2293	48.7
 1	P	 1	30	SyprO	 25	     2307	48.7
 1	P	 1	30	SyprO	 26	     2304	49.7
 1	P	 1	30	SyprO	 26	     2301	49.7
 1	P	 1	30	SyprO	 26	     2305	49.7
 1	P	 1	30	SyprO	 27	     2291	50.8
 1	P	 1	30	SyprO	 27	     2298	50.7
 1	P	 1	30	SyprO	 27	     2305	50.7
 1	P	 1	30	SyprO	 28	     2294	51.7
 1	P	 1	30	SyprO	 28	     2289	51.7
 1	P	 1	30	SyprO	 28	     2298	51.7
 1	P	 1	30	SyprO	 29	     2300	52.7
 1	P	 1	30	SyprO	 29	     2294	52.7
 1	P	 1	30	SyprO	 29	     2291	52.7
 1	P	 1	30	SyprO	 30	     2291	53.7
 1	P	 1	30	SyprO	 30	     2299	53.7
 1	P	 1	30	SyprO	 30	     2298	53.7
 1	P	 1	30	SyprO	 31	     2300	54.7
 1	P	 1	30	SyprO	 31	     2292	54.7
 1	P	 1	30	SyprO	 31	     2294	54.7
 1	P	 1	30	SyprO	 32	     2293	55.7
 1	P	 1	30	SyprO	 32	     2294	55.7
 1	P	 1	30	SyprO	 32	     2299	55.7
 1	P	 1	30	SyprO	 33	     2299	56.7
 1	P	 1	30	SyprO	 33	     2288	56.7
 1	P	 1	30	SyprO	 33	     2295	56.7
 1	P	 1	30	SyprO	 34	     2289	57.7
 1	P	 1	30	SyprO	 34	     2290	57.7
 1	P	 1	30	SyprO	 34	     2296	57.7
 1	P	 1	30	SyprO	 35	     2292	58.7
 1	P	 1	30	SyprO	 35	     2300	58.7
 1	P	 1	30	SyprO	 35	     2300	58.7
 1	P	 1	30	SyprO	 36	     2302	59.7
 1	P	 1	30	SyprO	 36	     2291	59.7
 1	P	 1	30	SyprO	 36	     2295	59.7
 1	P	 1	30	SyprO	 37	     2297	60.7
 1	P	 1	30	SyprO	 37	     2294	60.7
 1	P	 1	30	SyprO	 37	     2297	60.7
 1	P	 1	30	SyprO	 38	     2301	61.7
 1	P	 1	30	SyprO	 38	     2292	61.6
 1	P	 1	30	SyprO	 38	     2297	61.7
 1	P	 1	30	SyprO	 39	     2295	62.7
 1	P	 1	30	SyprO	 39	     2294	62.6
 1	P	 1	30	SyprO	 39	     2304	62.7
 1	P	 1	30	SyprO	 40	     2299	63.7
 1	P	 1	30	SyprO	 40	     2296	63.7
 1	P	 1	30	SyprO	 40	     2299	63.7
 1	P	 1	30	SyprO	 41	     2301	64.7
 1	P	 1	30	SyprO	 41	     2295	64.5
 1	P	 1	30	SyprO	 41	     2299	64.7
 1	P	 1	30	SyprO	 42	     2302	65.5
 1	P	 1	30	SyprO	 42	     2300	65.5
 1	P	 1	30	SyprO	 42	     2287	65.7
 1	P	 1	30	SyprO	 43	     2305	66.7
 1	P	 1	30	SyprO	 43	     2297	66.5
 1	P	 1	30	SyprO	 43	     2292	66.7
 1	P	 1	30	SyprO	 44	     2293	67.7
 1	P	 1	30	SyprO	 44	     2292	67.5
 1	P	 1	30	SyprO	 44	     2292	67.7
 1	P	 1	30	SyprO	 45	     2303	68.7
 1	P	 1	30	SyprO	 45	     2295	68.5
 1	P	 1	30	SyprO	 45	     2303	68.7
 1	P	 1	30	SyprO	 46	     2292	69.7
 1	P	 1	30	SyprO	 46	     2297	69.5
 1	P	 1	30	SyprO	 46	     2298	69.7
 1	P	 1	30	SyprO	 47	     2299	70.7
 1	P	 1	30	SyprO	 47	     2301	70.5
 1	P	 1	30	SyprO	 47	     2300	70.7
 1	P	 1	30	SyprO	 48	     2310	71.7
 1	P	 1	30	SyprO	 48	     2308	71.5
 1	P	 1	30	SyprO	 48	     2300	71.7
 1	P	 1	30	SyprO	 49	     2315	72.5
 1	P	 1	30	SyprO	 49	     2311	72.5
 1	P	 1	30	SyprO	 49	     2308	72.7
 1	P	 1	30	SyprO	 50	     2323	73.5
 1	P	 1	30	SyprO	 50	     2321	73.7
 1	P	 1	30	SyprO	 50	     2319	73.7
 1	P	 1	30	SyprO	 51	     2322	74.7
 1	P	 1	30	SyprO	 51	     2323	74.5
 1	P	 1	30	SyprO	 51	     2325	74.5
 1	P	 1	30	SyprO	 52	     2329	75.7
 1	P	 1	30	SyprO	 52	     2329	75.5
 1	P	 1	30	SyprO	 52	     2323	75.7
 1	P	 1	30	SyprO	 53	     2334	76.5
 1	P	 1	30	SyprO	 53	     2319	76.5
 1	P	 1	30	SyprO	 53	     2314	76.5
 1	P	 1	30	SyprO	 54	     2324	77.5
 1	P	 1	30	SyprO	 54	     2319	77.5
 1	P	 1	30	SyprO	 54	     2313	77.7
 1	P	 1	30	SyprO	 55	     2323	78.7
 1	P	 1	30	SyprO	 55	     2316	78.5
 1	P	 1	30	SyprO	 55	     2318	78.5
 1	P	 1	30	SyprO	 56	     2318	79.7
 1	P	 1	30	SyprO	 56	     2317	79.5
 1	P	 1	30	SyprO	 56	     2317	79.5
 1	P	 1	30	SyprO	 57	     2320	80.7
 1	P	 1	30	SyprO	 57	     2318	80.5
 1	P	 1	30	SyprO	 57	     2306	80.5
 1	P	 1	30	SyprO	 58	     2314	81.5
 1	P	 1	30	SyprO	 58	     2311	81.5
 1	P	 1	30	SyprO	 58	     2309	81.7
 1	P	 1	30	SyprO	 59	     2315	82.7
 1	P	 1	30	SyprO	 59	     2314	82.5
 1	P	 1	30	SyprO	 59	     2309	82.5
 1	P	 1	30	SyprO	 60	     2317	83.7
 1	P	 1	30	SyprO	 60	     2310	83.5
 1	P	 1	30	SyprO	 60	     2310	83.5
 1	P	 1	30	SyprO	 61	     2320	84.7
 1	P	 1	30	SyprO	 61	     2307	84.5
 1	P	 1	30	SyprO	 61	     2303	84.5
 1	P	 1	30	SyprO	 62	     2322	85.9
 1	P	 1	30	SyprO	 62	     2309	85.5
 1	P	 1	30	SyprO	 62	     2310	85.5
 1	P	 1	30	SyprO	 63	     2313	86.7
 1	P	 1	30	SyprO	 63	     2311	86.7
 1	P	 1	30	SyprO	 63	     2315	86.7
 1	P	 1	30	SyprO	 64	     2325	87.5
 1	P	 1	30	SyprO	 64	     2323	87.5
 1	P	 1	30	SyprO	 64	     2323	87.5
 1	P	 1	30	SyprO	 65	     2324	89.0
 1	P	 1	30	SyprO	 65	     2313	88.9
 1	P	 1	30	SyprO	 65	     2318	88.7
 1	P	 1	30	SyprO	 66	     2313	89.7
 1	P	 1	30	SyprO	 66	     2300	89.5
 1	P	 1	30	SyprO	 66	     2307	89.5
 1	P	 1	30	SyprO	 67	     2310	90.9
 1	P	 1	30	SyprO	 67	     2305	90.7
 1	P	 1	30	SyprO	 67	     2297	90.7
 1	P	 1	30	SyprO	 68	     2300	91.9
 1	P	 1	30	SyprO	 68	     2298	91.7
 1	P	 1	30	SyprO	 68	     2301	91.5
 1	P	 1	30	SyprO	 69	     2301	92.7
 1	P	 1	30	SyprO	 69	     2295	92.5
 1	P	 1	30	SyprO	 69	     2289	92.5
 1	P	 1	30	SyprO	 70	     2315	93.7
 1	P	 1	30	SyprO	 70	     2313	93.7
 1	P	 1	30	SyprO	 70	     2303	93.7
 1	P	 1	30	SyprO	 71	     2330	94.7
 1	P	 1	30	SyprO	 71	     2321	94.7
 1	P	 1	30	SyprO	 71	     2307	94.7
 1	P	 1	31	SyprO	  1	     2633	25.1
 1	P	 1	31	SyprO	  1	     2638	25.1
 1	P	 1	31	SyprO	  1	     2637	25.1
 1	P	 1	31	SyprO	  2	     2640	26.1
 1	P	 1	31	SyprO	  2	     2633	26.0
 1	P	 1	31	SyprO	  2	     2647	26.1
 1	P	 1	31	SyprO	  3	     2640	27.1
 1	P	 1	31	SyprO	  3	     2645	27.1
 1	P	 1	31	SyprO	  3	     2637	27.1
 1	P	 1	31	SyprO	  4	     2643	28.1
 1	P	 1	31	SyprO	  4	     2634	28.1
 1	P	 1	31	SyprO	  4	     2637	28.1
 1	P	 1	31	SyprO	  5	     2625	29.1
 1	P	 1	31	SyprO	  5	     2640	29.1
 1	P	 1	31	SyprO	  5	     2618	29.1
 1	P	 1	31	SyprO	  6	     2631	30.1
 1	P	 1	31	SyprO	  6	     2630	30.1
 1	P	 1	31	SyprO	  6	     2637	30.1
 1	P	 1	31	SyprO	  7	     2632	31.1
 1	P	 1	31	SyprO	  7	     2634	31.1
 1	P	 1	31	SyprO	  7	     2630	31.1
 1	P	 1	31	SyprO	  8	     2636	32.1
 1	P	 1	31	SyprO	  8	     2634	32.1
 1	P	 1	31	SyprO	  8	     2630	32.1
 1	P	 1	31	SyprO	  9	     2644	33.0
 1	P	 1	31	SyprO	  9	     2637	33.0
 1	P	 1	31	SyprO	  9	     2630	33.0
 1	P	 1	31	SyprO	 10	     2636	34.0
 1	P	 1	31	SyprO	 10	     2630	34.0
 1	P	 1	31	SyprO	 10	     2630	34.0
 1	P	 1	31	SyprO	 11	     2639	35.0
 1	P	 1	31	SyprO	 11	     2630	35.0
 1	P	 1	31	SyprO	 11	     2633	35.0
 1	P	 1	31	SyprO	 12	     2632	35.8
 1	P	 1	31	SyprO	 12	     2629	36.0
 1	P	 1	31	SyprO	 12	     2625	36.0
 1	P	 1	31	SyprO	 13	     2628	36.8
 1	P	 1	31	SyprO	 13	     2632	37.0
 1	P	 1	31	SyprO	 13	     2631	37.0
 1	P	 1	31	SyprO	 14	     2623	37.8
 1	P	 1	31	SyprO	 14	     2623	38.0
 1	P	 1	31	SyprO	 14	     2638	38.0
 1	P	 1	31	SyprO	 15	     2627	39.0
 1	P	 1	31	SyprO	 15	     2626	38.8
 1	P	 1	31	SyprO	 15	     2633	38.8
 1	P	 1	31	SyprO	 16	     2628	39.8
 1	P	 1	31	SyprO	 16	     2626	39.8
 1	P	 1	31	SyprO	 16	     2630	40.0
 1	P	 1	31	SyprO	 17	     2633	41.0
 1	P	 1	31	SyprO	 17	     2637	40.8
 1	P	 1	31	SyprO	 17	     2628	40.8
 1	P	 1	31	SyprO	 18	     2637	41.7
 1	P	 1	31	SyprO	 18	     2640	41.8
 1	P	 1	31	SyprO	 18	     2635	41.8
 1	P	 1	31	SyprO	 19	     2645	42.8
 1	P	 1	31	SyprO	 19	     2645	42.8
 1	P	 1	31	SyprO	 19	     2641	42.8
 1	P	 1	31	SyprO	 20	     2661	43.8
 1	P	 1	31	SyprO	 20	     2662	43.8
 1	P	 1	31	SyprO	 20	     2662	43.8
 1	P	 1	31	SyprO	 21	     2661	44.7
 1	P	 1	31	SyprO	 21	     2673	44.7
 1	P	 1	31	SyprO	 21	     2661	44.8
 1	P	 1	31	SyprO	 22	     2676	45.7
 1	P	 1	31	SyprO	 22	     2680	45.8
 1	P	 1	31	SyprO	 22	     2676	45.8
 1	P	 1	31	SyprO	 23	     2682	46.7
 1	P	 1	31	SyprO	 23	     2679	46.8
 1	P	 1	31	SyprO	 23	     2690	46.8
 1	P	 1	31	SyprO	 24	     2693	47.7
 1	P	 1	31	SyprO	 24	     2691	47.7
 1	P	 1	31	SyprO	 24	     2676	47.7
 1	P	 1	31	SyprO	 25	     2673	48.7
 1	P	 1	31	SyprO	 25	     2661	48.7
 1	P	 1	31	SyprO	 25	     2654	48.7
 1	P	 1	31	SyprO	 26	     2604	49.7
 1	P	 1	31	SyprO	 26	     2599	49.7
 1	P	 1	31	SyprO	 26	     2598	49.7
 1	P	 1	31	SyprO	 27	     2553	50.7
 1	P	 1	31	SyprO	 27	     2541	50.7
 1	P	 1	31	SyprO	 27	     2537	50.7
 1	P	 1	31	SyprO	 28	     2518	51.7
 1	P	 1	31	SyprO	 28	     2511	51.7
 1	P	 1	31	SyprO	 28	     2506	51.7
 1	P	 1	31	SyprO	 29	     2489	52.7
 1	P	 1	31	SyprO	 29	     2488	52.7
 1	P	 1	31	SyprO	 29	     2478	52.7
 1	P	 1	31	SyprO	 30	     2464	53.7
 1	P	 1	31	SyprO	 30	     2465	53.7
 1	P	 1	31	SyprO	 30	     2465	53.7
 1	P	 1	31	SyprO	 31	     2444	54.7
 1	P	 1	31	SyprO	 31	     2446	54.7
 1	P	 1	31	SyprO	 31	     2442	54.7
 1	P	 1	31	SyprO	 32	     2425	55.7
 1	P	 1	31	SyprO	 32	     2428	55.7
 1	P	 1	31	SyprO	 32	     2430	55.7
 1	P	 1	31	SyprO	 33	     2424	56.7
 1	P	 1	31	SyprO	 33	     2416	56.7
 1	P	 1	31	SyprO	 33	     2419	56.7
 1	P	 1	31	SyprO	 34	     2406	57.7
 1	P	 1	31	SyprO	 34	     2404	57.7
 1	P	 1	31	SyprO	 34	     2407	57.7
 1	P	 1	31	SyprO	 35	     2391	58.7
 1	P	 1	31	SyprO	 35	     2401	58.7
 1	P	 1	31	SyprO	 35	     2393	58.7
 1	P	 1	31	SyprO	 36	     2395	59.7
 1	P	 1	31	SyprO	 36	     2389	59.7
 1	P	 1	31	SyprO	 36	     2394	59.7
 1	P	 1	31	SyprO	 37	     2383	60.7
 1	P	 1	31	SyprO	 37	     2380	60.7
 1	P	 1	31	SyprO	 37	     2384	60.7
 1	P	 1	31	SyprO	 38	     2380	61.7
 1	P	 1	31	SyprO	 38	     2384	61.6
 1	P	 1	31	SyprO	 38	     2383	61.7
 1	P	 1	31	SyprO	 39	     2396	62.6
 1	P	 1	31	SyprO	 39	     2387	62.6
 1	P	 1	31	SyprO	 39	     2390	62.7
 1	P	 1	31	SyprO	 40	     2401	63.7
 1	P	 1	31	SyprO	 40	     2396	63.7
 1	P	 1	31	SyprO	 40	     2410	63.7
 1	P	 1	31	SyprO	 41	     2414	64.7
 1	P	 1	31	SyprO	 41	     2432	64.7
 1	P	 1	31	SyprO	 41	     2426	64.7
 1	P	 1	31	SyprO	 42	     2470	65.5
 1	P	 1	31	SyprO	 42	     2469	65.5
 1	P	 1	31	SyprO	 42	     2469	65.7
 1	P	 1	31	SyprO	 43	     2535	66.5
 1	P	 1	31	SyprO	 43	     2547	66.5
 1	P	 1	31	SyprO	 43	     2548	66.7
 1	P	 1	31	SyprO	 44	     2620	67.5
 1	P	 1	31	SyprO	 44	     2638	67.5
 1	P	 1	31	SyprO	 44	     2663	67.7
 1	P	 1	31	SyprO	 45	     2766	68.5
 1	P	 1	31	SyprO	 45	     2795	68.5
 1	P	 1	31	SyprO	 45	     2820	68.7
 1	P	 1	31	SyprO	 46	     3021	69.5
 1	P	 1	31	SyprO	 46	     3059	69.5
 1	P	 1	31	SyprO	 46	     3119	69.7
 1	P	 1	31	SyprO	 47	     3517	70.7
 1	P	 1	31	SyprO	 47	     3592	70.5
 1	P	 1	31	SyprO	 47	     3684	70.7
 1	P	 1	31	SyprO	 48	     4385	71.5
 1	P	 1	31	SyprO	 48	     4519	71.5
 1	P	 1	31	SyprO	 48	     4672	71.7
 1	P	 1	31	SyprO	 49	     5530	72.5
 1	P	 1	31	SyprO	 49	     5697	72.5
 1	P	 1	31	SyprO	 49	     5802	72.9
 1	P	 1	31	SyprO	 50	     6401	73.7
 1	P	 1	31	SyprO	 50	     6455	73.7
 1	P	 1	31	SyprO	 50	     6556	73.9
 1	P	 1	31	SyprO	 51	     6722	74.7
 1	P	 1	31	SyprO	 51	     6750	74.5
 1	P	 1	31	SyprO	 51	     6789	74.7
 1	P	 1	31	SyprO	 52	     6807	75.5
 1	P	 1	31	SyprO	 52	     6830	75.5
 1	P	 1	31	SyprO	 52	     6809	75.7
 1	P	 1	31	SyprO	 53	     6771	76.5
 1	P	 1	31	SyprO	 53	     6784	76.5
 1	P	 1	31	SyprO	 53	     6793	76.7
 1	P	 1	31	SyprO	 54	     6733	77.5
 1	P	 1	31	SyprO	 54	     6771	77.5
 1	P	 1	31	SyprO	 54	     6770	77.9
 1	P	 1	31	SyprO	 55	     6702	78.5
 1	P	 1	31	SyprO	 55	     6698	78.5
 1	P	 1	31	SyprO	 55	     6734	78.7
 1	P	 1	31	SyprO	 56	     6706	79.5
 1	P	 1	31	SyprO	 56	     6723	79.5
 1	P	 1	31	SyprO	 56	     6720	79.5
 1	P	 1	31	SyprO	 57	     6551	80.7
 1	P	 1	31	SyprO	 57	     6549	80.5
 1	P	 1	31	SyprO	 57	     6534	80.5
 1	P	 1	31	SyprO	 58	     6370	81.5
 1	P	 1	31	SyprO	 58	     6366	81.5
 1	P	 1	31	SyprO	 58	     6357	81.9
 1	P	 1	31	SyprO	 59	     6240	82.7
 1	P	 1	31	SyprO	 59	     6253	82.5
 1	P	 1	31	SyprO	 59	     6258	82.5
 1	P	 1	31	SyprO	 60	     6157	83.7
 1	P	 1	31	SyprO	 60	     6122	83.5
 1	P	 1	31	SyprO	 60	     6153	83.5
